sex,age,country_code,geo,year,population
F,Y55-59,SK,Slovakia,2022,180082
F,Y55-59,SK,Slovakia,2023,177720
F,Y60-64,AT,Austria,2014,243341
F,Y60-64,AT,Austria,2015,245266
F,Y60-64,AT,Austria,2016,250528
F,Y60-64,AT,Austria,2017,261045
F,Y60-64,AT,Austria,2018,269912
F,Y60-64,AT,Austria,2019,279301
F,Y60-64,AT,Austria,2020,289698
F,Y60-64,AT,Austria,2021,299698
F,Y60-64,AT,Austria,2022,308219
F,Y60-64,AT,Austria,2023,320204
F,Y60-64,BE,Belgium,2014,332025
F,Y60-64,BE,Belgium,2015,336658
F,Y60-64,BE,Belgium,2016,342052
F,Y60-64,BE,Belgium,2017,348810
F,Y60-64,BE,Belgium,2018,354131
F,Y60-64,BE,Belgium,2019,360409
F,Y60-64,BE,Belgium,2020,367037
F,Y60-64,BE,Belgium,2021,371658
F,Y60-64,BE,Belgium,2022,376857
F,Y60-64,BE,Belgium,2023,381825
F,Y60-64,BG,Bulgaria,2014,278679
F,Y60-64,BG,Bulgaria,2015,271840
F,Y60-64,BG,Bulgaria,2016,264213
F,Y60-64,BG,Bulgaria,2017,263513
F,Y60-64,BG,Bulgaria,2018,259749
F,Y60-64,BG,Bulgaria,2019,255592
F,Y60-64,BG,Bulgaria,2020,251894
F,Y60-64,BG,Bulgaria,2021,247244
F,Y60-64,BG,Bulgaria,2022,242281
F,Y60-64,BG,Bulgaria,2023,243177
F,Y60-64,CY,Cyprus,2014,23842
F,Y60-64,CY,Cyprus,2015,23497
F,Y60-64,CY,Cyprus,2016,23380
F,Y60-64,CY,Cyprus,2017,23507
F,Y60-64,CY,Cyprus,2018,23838
F,Y60-64,CY,Cyprus,2019,24520
F,Y60-64,CY,Cyprus,2020,25233
F,Y60-64,CY,Cyprus,2021,25751
F,Y60-64,CY,Cyprus,2022,26236
F,Y60-64,CY,Cyprus,2023,26734
F,Y60-64,CZ,Czechia,2014,380855
F,Y60-64,CZ,Czechia,2015,379319
F,Y60-64,CZ,Czechia,2016,375596
F,Y60-64,CZ,Czechia,2017,369558
F,Y60-64,CZ,Czechia,2018,361715
F,Y60-64,CZ,Czechia,2019,350778
F,Y60-64,CZ,Czechia,2020,335147
F,Y60-64,CZ,Czechia,2021,318463
F,Y60-64,CZ,Czechia,2022,306198
F,Y60-64,CZ,Czechia,2023,303819
F,Y60-64,DE,Germany,2014,2617743
F,Y60-64,DE,Germany,2015,2650848
F,Y60-64,DE,Germany,2016,2672798
F,Y60-64,DE,Germany,2017,2707823
F,Y60-64,DE,Germany,2018,2747063
F,Y60-64,DE,Germany,2019,2798189
F,Y60-64,DE,Germany,2020,2868318
F,Y60-64,DE,Germany,2021,2951576
F,Y60-64,DE,Germany,2022,3040117
F,Y60-64,DE,Germany,2023,3150283
F,Y60-64,DK,Denmark,2014,170925
F,Y60-64,DK,Denmark,2015,170401
F,Y60-64,DK,Denmark,2016,170093
F,Y60-64,DK,Denmark,2017,171723
F,Y60-64,DK,Denmark,2018,172514
F,Y60-64,DK,Denmark,2019,172998
F,Y60-64,DK,Denmark,2020,173710
F,Y60-64,DK,Denmark,2021,175483
F,Y60-64,DK,Denmark,2022,177031
F,Y60-64,DK,Denmark,2023,180673
F,Y60-64,EE,Estonia,2014,46821
F,Y60-64,EE,Estonia,2015,46606
F,Y60-64,EE,Estonia,2016,47047
F,Y60-64,EE,Estonia,2017,46886
F,Y60-64,EE,Estonia,2018,46963
F,Y60-64,EE,Estonia,2019,47297
F,Y60-64,EE,Estonia,2020,47345
F,Y60-64,EE,Estonia,2021,47240
F,Y60-64,EE,Estonia,2022,47490
F,Y60-64,EE,Estonia,2023,47943
F,Y60-64,EL,Greece,2014,329963
F,Y60-64,EL,Greece,2015,332300
F,Y60-64,EL,Greece,2016,337000
F,Y60-64,EL,Greece,2017,342889
F,Y60-64,EL,Greece,2018,347693
F,Y60-64,EL,Greece,2019,355526
F,Y60-64,EL,Greece,2020,362278
F,Y60-64,EL,Greece,2021,366665
F,Y60-64,EL,Greece,2022,364730
F,Y60-64,EL,Greece,2023,367418
F,Y60-64,ES,Spain,2014,1280467
F,Y60-64,ES,Spain,2015,1288216
F,Y60-64,ES,Spain,2016,1319715
F,Y60-64,ES,Spain,2017,1355868
F,Y60-64,ES,Spain,2018,1397005
F,Y60-64,ES,Spain,2019,1445592
F,Y60-64,ES,Spain,2020,1502138
F,Y60-64,ES,Spain,2021,1552291
F,Y60-64,ES,Spain,2022,1591627
F,Y60-64,ES,Spain,2023,1627006
F,Y60-64,FI,Finland,2014,194226
F,Y60-64,FI,Finland,2015,191909
F,Y60-64,FI,Finland,2016,190243
F,Y60-64,FI,Finland,2017,190327
F,Y60-64,FI,Finland,2018,188012
F,Y60-64,FI,Finland,2019,185506
F,Y60-64,FI,Finland,2020,183336
F,Y60-64,FI,Finland,2021,182117
F,Y60-64,FI,Finland,2022,180729
F,Y60-64,FI,Finland,2023,180339
F,Y60-64,FR,France,2014,2130910
F,Y60-64,FR,France,2015,2126690
F,Y60-64,FR,France,2016,2117247
F,Y60-64,FR,France,2017,2125723
F,Y60-64,FR,France,2018,2128534
F,Y60-64,FR,France,2019,2138546
F,Y60-64,FR,France,2020,2148515
F,Y60-64,FR,France,2021,2165648
F,Y60-64,FR,France,2022,2178918
F,Y60-64,FR,France,2023,2189744
F,Y60-64,HR,Croatia,2014,149011
F,Y60-64,HR,Croatia,2015,149850
F,Y60-64,HR,Croatia,2016,151515
F,Y60-64,HR,Croatia,2017,155216
F,Y60-64,HR,Croatia,2018,155234
F,Y60-64,HR,Croatia,2019,154934
F,Y60-64,HR,Croatia,2020,154559
F,Y60-64,HR,Croatia,2021,153445
F,Y60-64,HR,Croatia,2022,151099
F,Y60-64,HR,Croatia,2023,149498
F,Y60-64,HU,Hungary,2014,374355
F,Y60-64,HU,Hungary,2015,389483
F,Y60-64,HU,Hungary,2016,397975
F,Y60-64,HU,Hungary,2017,400596
F,Y60-64,HU,Hungary,2018,394901
F,Y60-64,HU,Hungary,2019,379905
F,Y60-64,HU,Hungary,2020,355746
F,Y60-64,HU,Hungary,2021,334279
F,Y60-64,HU,Hungary,2022,315301
F,Y60-64,HU,Hungary,2023,299153
F,Y60-64,IE,Ireland,2014,113040
F,Y60-64,IE,Ireland,2015,115203
F,Y60-64,IE,Ireland,2016,117857
F,Y60-64,IE,Ireland,2017,120901
F,Y60-64,IE,Ireland,2018,123288
F,Y60-64,IE,Ireland,2019,126620
F,Y60-64,IE,Ireland,2020,130104
F,Y60-64,IE,Ireland,2021,133847
F,Y60-64,IE,Ireland,2022,136806
F,Y60-64,IE,Ireland,2023,143847
F,Y60-64,IT,Italy,2014,1880053
F,Y60-64,IT,Italy,2015,1881579
F,Y60-64,IT,Italy,2016,1891237
F,Y60-64,IT,Italy,2017,1922264
F,Y60-64,IT,Italy,2018,1960672
F,Y60-64,IT,Italy,2019,1981788
F,Y60-64,IT,Italy,2020,2018428
F,Y60-64,IT,Italy,2021,2044887
F,Y60-64,IT,Italy,2022,2092767
F,Y60-64,IT,Italy,2023,2149368
F,Y60-64,LT,Lithuania,2014,98636
F,Y60-64,LT,Lithuania,2015,97486
F,Y60-64,LT,Lithuania,2016,98080
F,Y60-64,LT,Lithuania,2017,98970
F,Y60-64,LT,Lithuania,2018,101374
F,Y60-64,LT,Lithuania,2019,106473
F,Y60-64,LT,Lithuania,2020,111058
F,Y60-64,LT,Lithuania,2021,114823
F,Y60-64,LT,Lithuania,2022,121271
F,Y60-64,LT,Lithuania,2023,123329
F,Y60-64,LU,Luxembourg,2014,13739
F,Y60-64,LU,Luxembourg,2015,14303
F,Y60-64,LU,Luxembourg,2016,14714
F,Y60-64,LU,Luxembourg,2017,15650
F,Y60-64,LU,Luxembourg,2018,16050
F,Y60-64,LU,Luxembourg,2019,16508
F,Y60-64,LU,Luxembourg,2020,16990
F,Y60-64,LU,Luxembourg,2021,17477
F,Y60-64,LU,Luxembourg,2022,18039
F,Y60-64,LU,Luxembourg,2023,18787
F,Y60-64,LV,Latvia,2014,70929
F,Y60-64,LV,Latvia,2015,70010
F,Y60-64,LV,Latvia,2016,70529
F,Y60-64,LV,Latvia,2017,70804
F,Y60-64,LV,Latvia,2018,71699
F,Y60-64,LV,Latvia,2019,73417
F,Y60-64,LV,Latvia,2020,74399
F,Y60-64,LV,Latvia,2021,75130
F,Y60-64,LV,Latvia,2022,75596
F,Y60-64,LV,Latvia,2023,76014
F,Y60-64,MT,Malta,2014,14662
F,Y60-64,MT,Malta,2015,14537
F,Y60-64,MT,Malta,2016,14444
F,Y60-64,MT,Malta,2017,14698
F,Y60-64,MT,Malta,2018,14942
F,Y60-64,MT,Malta,2019,15242
F,Y60-64,MT,Malta,2020,15499
F,Y60-64,MT,Malta,2021,15646
F,Y60-64,MT,Malta,2022,15499
F,Y60-64,MT,Malta,2023,15425
F,Y60-64,NL,Netherlands,2014,521858
F,Y60-64,NL,Netherlands,2015,523358
F,Y60-64,NL,Netherlands,2016,528137
F,Y60-64,NL,Netherlands,2017,535976
F,Y60-64,NL,Netherlands,2018,542198
F,Y60-64,NL,Netherlands,2019,550840
F,Y60-64,NL,Netherlands,2020,561390
F,Y60-64,NL,Netherlands,2021,570891
F,Y60-64,NL,Netherlands,2022,581532
F,Y60-64,NL,Netherlands,2023,593449
F,Y60-64,PL,Poland,2014,1399293
F,Y60-64,PL,Poland,2015,1424280
F,Y60-64,PL,Poland,2016,1448614
F,Y60-64,PL,Poland,2017,1456913
F,Y60-64,PL,Poland,2018,1464670
F,Y60-64,PL,Poland,2019,1462352
F,Y60-64,PL,Poland,2020,1448831
F,Y60-64,PL,Poland,2021,1407097
F,Y60-64,PL,Poland,2022,1352672
F,Y60-64,PL,Poland,2023,1273585
F,Y60-64,PT,Portugal,2014,341359
F,Y60-64,PT,Portugal,2015,343883
F,Y60-64,PT,Portugal,2016,347595
F,Y60-64,PT,Portugal,2017,349242
F,Y60-64,PT,Portugal,2018,352044
F,Y60-64,PT,Portugal,2019,357656
F,Y60-64,PT,Portugal,2020,362514
F,Y60-64,PT,Portugal,2021,367558
F,Y60-64,PT,Portugal,2022,380129
F,Y60-64,PT,Portugal,2023,386682
F,Y60-64,RO,Romania,2014,717171
F,Y60-64,RO,Romania,2015,714224
F,Y60-64,RO,Romania,2016,723496
F,Y60-64,RO,Romania,2017,727669
F,Y60-64,RO,Romania,2018,723293
F,Y60-64,RO,Romania,2019,716478
F,Y60-64,RO,Romania,2020,692003
F,Y60-64,RO,Romania,2021,653682
F,Y60-64,RO,Romania,2022,657333
F,Y60-64,RO,Romania,2023,615396
F,Y60-64,SE,Sweden,2014,286756
F,Y60-64,SE,Sweden,2015,281590
F,Y60-64,SE,Sweden,2016,280057
F,Y60-64,SE,Sweden,2017,281260
F,Y60-64,SE,Sweden,2018,282417
F,Y60-64,SE,Sweden,2019,282369
F,Y60-64,SE,Sweden,2020,283542
F,Y60-64,SE,Sweden,2021,283764
F,Y60-64,SE,Sweden,2022,284148
F,Y60-64,SE,Sweden,2023,286309
F,Y60-64,SI,Slovenia,2014,69555
F,Y60-64,SI,Slovenia,2015,71244
F,Y60-64,SI,Slovenia,2016,72089
F,Y60-64,SI,Slovenia,2017,73138
F,Y60-64,SI,Slovenia,2018,73526
F,Y60-64,SI,Slovenia,2019,73040
F,Y60-64,SI,Slovenia,2020,72580
F,Y60-64,SI,Slovenia,2021,72474
F,Y60-64,SI,Slovenia,2022,72350
F,Y60-64,SI,Slovenia,2023,72349
F,Y60-64,SK,Slovakia,2014,185724
F,Y60-64,SK,Slovakia,2015,190581
F,Y60-64,SK,Slovakia,2016,193483
F,Y60-64,SK,Slovakia,2017,194987
F,Y60-64,SK,Slovakia,2018,194548
F,Y60-64,SK,Slovakia,2019,193339
F,Y60-64,SK,Slovakia,2020,189839
F,Y60-64,SK,Slovakia,2021,185911
F,Y60-64,SK,Slovakia,2022,182380
F,Y60-64,SK,Slovakia,2023,178373
F,Y65-69,AT,Austria,2014,222458
F,Y65-69,AT,Austria,2015,224358
F,Y65-69,AT,Austria,2016,235642
F,Y65-69,AT,Austria,2017,239057
F,Y65-69,AT,Austria,2018,236340
F,Y65-69,AT,Austria,2019,235023
F,Y65-69,AT,Austria,2020,237161
F,Y65-69,AT,Austria,2021,242316
F,Y65-69,AT,Austria,2022,252272
F,Y65-69,AT,Austria,2023,262673
F,Y65-69,BE,Belgium,2014,299382
F,Y65-69,BE,Belgium,2015,307189
F,Y65-69,BE,Belgium,2016,315428
F,Y65-69,BE,Belgium,2017,314289
F,Y65-69,BE,Belgium,2018,315762
F,Y65-69,BE,Belgium,2019,317045
F,Y65-69,BE,Belgium,2020,321281
F,Y65-69,BE,Belgium,2021,326336
F,Y65-69,BE,Belgium,2022,332667
F,Y65-69,BE,Belgium,2023,338654
F,Y65-69,BG,Bulgaria,2014,258496
F,Y65-69,BG,Bulgaria,2015,268836
F,Y65-69,BG,Bulgaria,2016,276299
F,Y65-69,BG,Bulgaria,2017,271163
F,Y65-69,BG,Bulgaria,2018,268892
F,Y65-69,BG,Bulgaria,2019,264579
F,Y65-69,BG,Bulgaria,2020,258560
F,Y65-69,BG,Bulgaria,2021,251379
F,Y65-69,BG,Bulgaria,2022,249275
F,Y65-69,BG,Bulgaria,2023,253783
F,Y65-69,CY,Cyprus,2014,20328
F,Y65-69,CY,Cyprus,2015,21400
F,Y65-69,CY,Cyprus,2016,22351
F,Y65-69,CY,Cyprus,2017,22984
F,Y65-69,CY,Cyprus,2018,23267
F,Y65-69,CY,Cyprus,2019,23227
F,Y65-69,CY,Cyprus,2020,23116
F,Y65-69,CY,Cyprus,2021,22897
F,Y65-69,CY,Cyprus,2022,22837
F,Y65-69,CY,Cyprus,2023,22927
F,Y65-69,CZ,Czechia,2014,356075
F,Y65-69,CZ,Czechia,2015,362852
F,Y65-69,CZ,Czechia,2016,373448
F,Y65-69,CZ,Czechia,2017,372068
F,Y65-69,CZ,Czechia,2018,367444
F,Y65-69,CZ,Czechia,2019,364441
F,Y65-69,CZ,Czechia,2020,363248
F,Y65-69,CZ,Czechia,2021,358241
F,Y65-69,CZ,Czechia,2022,351367
F,Y65-69,CZ,Czechia,2023,347457
F,Y65-69,DE,Germany,2014,2040645
F,Y65-69,DE,Germany,2015,2082925
F,Y65-69,DE,Germany,2016,2251562
F,Y65-69,DE,Germany,2017,2376693
F,Y65-69,DE,Germany,2018,2459543
F,Y65-69,DE,Germany,2019,2516863
F,Y65-69,DE,Germany,2020,2546505
F,Y65-69,DE,Germany,2021,2565316
F,Y65-69,DE,Germany,2022,2596274
F,Y65-69,DE,Germany,2023,2652386
F,Y65-69,DK,Denmark,2014,181063
F,Y65-69,DK,Denmark,2015,179072
F,Y65-69,DK,Denmark,2016,175775
F,Y65-69,DK,Denmark,2017,169882
F,Y65-69,DK,Denmark,2018,165605
F,Y65-69,DK,Denmark,2019,163988
F,Y65-69,DK,Denmark,2020,163541
F,Y65-69,DK,Denmark,2021,163349
F,Y65-69,DK,Denmark,2022,165130
F,Y65-69,DK,Denmark,2023,166460
F,Y65-69,EE,Estonia,2014,38537
F,Y65-69,EE,Estonia,2015,41506
F,Y65-69,EE,Estonia,2016,43836
F,Y65-69,EE,Estonia,2017,45011
F,Y65-69,EE,Estonia,2018,45543
F,Y65-69,EE,Estonia,2019,45503
F,Y65-69,EE,Estonia,2020,45393
F,Y65-69,EE,Estonia,2021,45966
F,Y65-69,EE,Estonia,2022,45831
F,Y65-69,EE,Estonia,2023,46586
F,Y65-69,EL,Greece,2014,315768
F,Y65-69,EL,Greece,2015,322401
F,Y65-69,EL,Greece,2016,323778
F,Y65-69,EL,Greece,2017,323164
F,Y65-69,EL,Greece,2018,322187
F,Y65-69,EL,Greece,2019,321158
F,Y65-69,EL,Greece,2020,323057
F,Y65-69,EL,Greece,2021,327034
F,Y65-69,EL,Greece,2022,328627
F,Y65-69,EL,Greece,2023,334858
F,Y65-69,ES,Spain,2014,1220745
F,Y65-69,ES,Spain,2015,1236887
F,Y65-69,ES,Spain,2016,1231094
F,Y65-69,ES,Spain,2017,1241725
F,Y65-69,ES,Spain,2018,1258919
F,Y65-69,ES,Spain,2019,1258299
F,Y65-69,ES,Spain,2020,1271580
F,Y65-69,ES,Spain,2021,1303094
F,Y65-69,ES,Spain,2022,1337617
F,Y65-69,ES,Spain,2023,1381513
F,Y65-69,FI,Finland,2014,185301
F,Y65-69,FI,Finland,2015,195527
F,Y65-69,FI,Finland,2016,198011
F,Y65-69,FI,Finland,2017,194747
F,Y65-69,FI,Finland,2018,191919
F,Y65-69,FI,Finland,2019,187930
F,Y65-69,FI,Finland,2020,185685
F,Y65-69,FI,Finland,2021,184130
F,Y65-69,FI,Finland,2022,184269
F,Y65-69,FI,Finland,2023,181956
F,Y65-69,FR,France,2014,1826914
F,Y65-69,FR,France,2015,1947794
F,Y65-69,FR,France,2016,2070681
F,Y65-69,FR,France,2017,2079890
F,Y65-69,FR,France,2018,2082593
F,Y65-69,FR,France,2019,2071451
F,Y65-69,FR,France,2020,2067425
F,Y65-69,FR,France,2021,2065154
F,Y65-69,FR,France,2022,2078725
F,Y65-69,FR,France,2023,2080472
F,Y65-69,HR,Croatia,2014,118249
F,Y65-69,HR,Croatia,2015,125715
F,Y65-69,HR,Croatia,2016,134719
F,Y65-69,HR,Croatia,2017,136813
F,Y65-69,HR,Croatia,2018,138938
F,Y65-69,HR,Croatia,2019,141425
F,Y65-69,HR,Croatia,2020,142394
F,Y65-69,HR,Croatia,2021,144282
F,Y65-69,HR,Croatia,2022,150272
F,Y65-69,HR,Croatia,2023,149967
F,Y65-69,HU,Hungary,2014,311255
F,Y65-69,HU,Hungary,2015,315096
F,Y65-69,HU,Hungary,2016,329127
F,Y65-69,HU,Hungary,2017,341457
F,Y65-69,HU,Hungary,2018,344354
F,Y65-69,HU,Hungary,2019,352328
F,Y65-69,HU,Hungary,2020,366614
F,Y65-69,HU,Hungary,2021,374078
F,Y65-69,HU,Hungary,2022,375343
F,Y65-69,HU,Hungary,2023,367010
F,Y65-69,IE,Ireland,2014,97855
F,Y65-69,IE,Ireland,2015,101412
F,Y65-69,IE,Ireland,2016,103933
F,Y65-69,IE,Ireland,2017,105901
F,Y65-69,IE,Ireland,2018,108286
F,Y65-69,IE,Ireland,2019,110324
F,Y65-69,IE,Ireland,2020,112834
F,Y65-69,IE,Ireland,2021,115631
F,Y65-69,IE,Ireland,2022,118201
F,Y65-69,IE,Ireland,2023,124080
F,Y65-69,IT,Italy,2014,1803897
F,Y65-69,IT,Italy,2015,1862383
F,Y65-69,IT,Italy,2016,1927499
F,Y65-69,IT,Italy,2017,1893803
F,Y65-69,IT,Italy,2018,1863136
F,Y65-69,IT,Italy,2019,1815826
F,Y65-69,IT,Italy,2020,1818274
F,Y65-69,IT,Italy,2021,1821385
F,Y65-69,IT,Italy,2022,1844230
F,Y65-69,IT,Italy,2023,1883761
F,Y65-69,LT,Lithuania,2014,83132
F,Y65-69,LT,Lithuania,2015,87390
F,Y65-69,LT,Lithuania,2016,88647
F,Y65-69,LT,Lithuania,2017,91420
F,Y65-69,LT,Lithuania,2018,93567
F,Y65-69,LT,Lithuania,2019,93331
F,Y65-69,LT,Lithuania,2020,92402
F,Y65-69,LT,Lithuania,2021,93074
F,Y65-69,LT,Lithuania,2022,94867
F,Y65-69,LT,Lithuania,2023,98613
F,Y65-69,LU,Luxembourg,2014,11296
F,Y65-69,LU,Luxembourg,2015,11819
F,Y65-69,LU,Luxembourg,2016,12407
F,Y65-69,LU,Luxembourg,2017,12773
F,Y65-69,LU,Luxembourg,2018,13112
F,Y65-69,LU,Luxembourg,2019,13438
F,Y65-69,LU,Luxembourg,2020,13913
F,Y65-69,LU,Luxembourg,2021,14266
F,Y65-69,LU,Luxembourg,2022,14947
F,Y65-69,LU,Luxembourg,2023,15444
F,Y65-69,LV,Latvia,2014,60593
F,Y65-69,LV,Latvia,2015,63150
F,Y65-69,LV,Latvia,2016,65230
F,Y65-69,LV,Latvia,2017,67017
F,Y65-69,LV,Latvia,2018,67530
F,Y65-69,LV,Latvia,2019,66689
F,Y65-69,LV,Latvia,2020,65922
F,Y65-69,LV,Latvia,2021,66714
F,Y65-69,LV,Latvia,2022,67036
F,Y65-69,LV,Latvia,2023,68379
F,Y65-69,MT,Malta,2014,15240
F,Y65-69,MT,Malta,2015,15338
F,Y65-69,MT,Malta,2016,15451
F,Y65-69,MT,Malta,2017,15263
F,Y65-69,MT,Malta,2018,14898
F,Y65-69,MT,Malta,2019,14536
F,Y65-69,MT,Malta,2020,14406
F,Y65-69,MT,Malta,2021,14239
F,Y65-69,MT,Malta,2022,14386
F,Y65-69,MT,Malta,2023,14579
F,Y65-69,NL,Netherlands,2014,497072
F,Y65-69,NL,Netherlands,2015,511223
F,Y65-69,NL,Netherlands,2016,527476
F,Y65-69,NL,Netherlands,2017,511885
F,Y65-69,NL,Netherlands,2018,503662
F,Y65-69,NL,Netherlands,2019,501068
F,Y65-69,NL,Netherlands,2020,502794
F,Y65-69,NL,Netherlands,2021,507630
F,Y65-69,NL,Netherlands,2022,514964
F,Y65-69,NL,Netherlands,2023,522381
F,Y65-69,PL,Poland,2014,994845
F,Y65-69,PL,Poland,2015,1091736
F,Y65-69,PL,Poland,2016,1196273
F,Y65-69,PL,Poland,2017,1256026
F,Y65-69,PL,Poland,2018,1298044
F,Y65-69,PL,Poland,2019,1328591
F,Y65-69,PL,Poland,2020,1352561
F,Y65-69,PL,Poland,2021,1374477
F,Y65-69,PL,Poland,2022,1377937
F,Y65-69,PL,Poland,2023,1372187
F,Y65-69,PT,Portugal,2014,315208
F,Y65-69,PT,Portugal,2015,319110
F,Y65-69,PT,Portugal,2016,321490
F,Y65-69,PT,Portugal,2017,327471
F,Y65-69,PT,Portugal,2018,334640
F,Y65-69,PT,Portugal,2019,333878
F,Y65-69,PT,Portugal,2020,337447
F,Y65-69,PT,Portugal,2021,341353
F,Y65-69,PT,Portugal,2022,352771
F,Y65-69,PT,Portugal,2023,359065
F,Y65-69,RO,Romania,2014,529631
F,Y65-69,RO,Romania,2015,567926
F,Y65-69,RO,Romania,2016,613965
F,Y65-69,RO,Romania,2017,636546
F,Y65-69,RO,Romania,2018,662019
F,Y65-69,RO,Romania,2019,673113
F,Y65-69,RO,Romania,2020,670155
F,Y65-69,RO,Romania,2021,676615
F,Y65-69,RO,Romania,2022,706844
F,Y65-69,RO,Romania,2023,710509
F,Y65-69,SE,Sweden,2014,304445
F,Y65-69,SE,Sweden,2015,302949
F,Y65-69,SE,Sweden,2016,298056
F,Y65-69,SE,Sweden,2017,290492
F,Y65-69,SE,Sweden,2018,283808
F,Y65-69,SE,Sweden,2019,277788
F,Y65-69,SE,Sweden,2020,272942
F,Y65-69,SE,Sweden,2021,271524
F,Y65-69,SE,Sweden,2022,272568
F,Y65-69,SE,Sweden,2023,273778
F,Y65-69,SI,Slovenia,2014,52030
F,Y65-69,SI,Slovenia,2015,54772
F,Y65-69,SI,Slovenia,2016,60272
F,Y65-69,SI,Slovenia,2017,62813
F,Y65-69,SI,Slovenia,2018,64958
F,Y65-69,SI,Slovenia,2019,67075
F,Y65-69,SI,Slovenia,2020,68823
F,Y65-69,SI,Slovenia,2021,70032
F,Y65-69,SI,Slovenia,2022,70817
F,Y65-69,SI,Slovenia,2023,71369
F,Y65-69,SK,Slovakia,2014,140074
F,Y65-69,SK,Slovakia,2015,145973
F,Y65-69,SK,Slovakia,2016,155651
F,Y65-69,SK,Slovakia,2017,165455
F,Y65-69,SK,Slovakia,2018,171798
F,Y65-69,SK,Slovakia,2019,176582
F,Y65-69,SK,Slovakia,2020,181339
F,Y65-69,SK,Slovakia,2021,184068
F,Y65-69,SK,Slovakia,2022,185789
F,Y65-69,SK,Slovakia,2023,185548
F,Y70-74,AT,Austria,2014,240554
F,Y70-74,AT,Austria,2015,231975
F,Y70-74,AT,Austria,2016,211581
F,Y70-74,AT,Austria,2017,201473
F,Y70-74,AT,Austria,2018,206227
F,Y70-74,AT,Austria,2019,210049
F,Y70-74,AT,Austria,2020,211723
F,Y70-74,AT,Austria,2021,222212
F,Y70-74,AT,Austria,2022,225108
F,Y70-74,AT,Austria,2023,223846
F,Y70-74,BE,Belgium,2014,226901
F,Y70-74,BE,Belgium,2015,228695
F,Y70-74,BE,Belgium,2016,234871
F,Y70-74,BE,Belgium,2017,254628
F,Y70-74,BE,Belgium,2018,270364
F,Y70-74,BE,Belgium,2019,281596
F,Y70-74,BE,Belgium,2020,289133
F,Y70-74,BE,Belgium,2021,296437
F,Y70-74,BE,Belgium,2022,295231
F,Y70-74,BE,Belgium,2023,297070
F,Y70-74,BG,Bulgaria,2014,203031
F,Y70-74,BG,Bulgaria,2015,205961
F,Y70-74,BG,Bulgaria,2016,210931
F,Y70-74,BG,Bulgaria,2017,221016
F,Y70-74,BG,Bulgaria,2018,227722
F,Y70-74,BG,Bulgaria,2019,235772
F,Y70-74,BG,Bulgaria,2020,245516
F,Y70-74,BG,Bulgaria,2021,251938
F,Y70-74,BG,Bulgaria,2022,244272
F,Y70-74,BG,Bulgaria,2023,249930
F,Y70-74,CY,Cyprus,2014,15947
F,Y70-74,CY,Cyprus,2015,16247
F,Y70-74,CY,Cyprus,2016,16676
F,Y70-74,CY,Cyprus,2017,17293
F,Y70-74,CY,Cyprus,2018,18260
F,Y70-74,CY,Cyprus,2019,19422
F,Y70-74,CY,Cyprus,2020,20521
F,Y70-74,CY,Cyprus,2021,20847
F,Y70-74,CY,Cyprus,2022,20995
F,Y70-74,CY,Cyprus,2023,21472
F,Y70-74,CZ,Czechia,2014,256576
F,Y70-74,CZ,Czechia,2015,272405
F,Y70-74,CZ,Czechia,2016,280227
F,Y70-74,CZ,Czechia,2017,300627
F,Y70-74,CZ,Czechia,2018,320725
F,Y70-74,CZ,Czechia,2019,330966
F,Y70-74,CZ,Czechia,2020,337451
F,Y70-74,CZ,Czechia,2021,346086
F,Y70-74,CZ,Czechia,2022,343712
F,Y70-74,CZ,Czechia,2023,342274
F,Y70-74,DE,Germany,2014,2497962
F,Y70-74,DE,Germany,2015,2366354
F,Y70-74,DE,Germany,2016,2121822
F,Y70-74,DE,Germany,2017,1951223
F,Y70-74,DE,Germany,2018,1927417
F,Y70-74,DE,Germany,2019,1916659
F,Y70-74,DE,Germany,2020,1955815
F,Y70-74,DE,Germany,2021,2113556
F,Y70-74,DE,Germany,2022,2228736
F,Y70-74,DE,Germany,2023,2318260
F,Y70-74,DK,Denmark,2014,133382
F,Y70-74,DK,Denmark,2015,142515
F,Y70-74,DK,Denmark,2016,151845
F,Y70-74,DK,Denmark,2017,161669
F,Y70-74,DK,Denmark,2018,167763
F,Y70-74,DK,Denmark,2019,169738
F,Y70-74,DK,Denmark,2020,168091
F,Y70-74,DK,Denmark,2021,165172
F,Y70-74,DK,Denmark,2022,159666
F,Y70-74,DK,Denmark,2023,155917
F,Y70-74,EE,Estonia,2014,38477
F,Y70-74,EE,Estonia,2015,36030
F,Y70-74,EE,Estonia,2016,34117
F,Y70-74,EE,Estonia,2017,32962
F,Y70-74,EE,Estonia,2018,33746
F,Y70-74,EE,Estonia,2019,36137
F,Y70-74,EE,Estonia,2020,38893
F,Y70-74,EE,Estonia,2021,41100
F,Y70-74,EE,Estonia,2022,42148
F,Y70-74,EE,Estonia,2023,43025
F,Y70-74,EL,Greece,2014,265246
F,Y70-74,EL,Greece,2015,261558
F,Y70-74,EL,Greece,2016,266664
F,Y70-74,EL,Greece,2017,278200
F,Y70-74,EL,Greece,2018,290921
F,Y70-74,EL,Greece,2019,301680
F,Y70-74,EL,Greece,2020,307835
F,Y70-74,EL,Greece,2021,309037
F,Y70-74,EL,Greece,2022,294994
